time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1780996551200765400,0.448765380859375,1.3427146512407304,0.5674879370342699,0.41061558403503484,-0.17141460855503032,0.6100414127830597,0.3704077306717493,1.4879796550940674
1780996551210827300,0.4588271484375,1.3439142382267384,0.5674897401382587,0.41068702550339087,-0.17236204643347638,0.609943309014583,0.3704871555221294,1.4880887258536324
1780996551220888300,0.468888427734375,1.3443347618473749,0.5675213415634456,0.4106849113599501,-0.1726948299750375,0.6098808783908692,0.37054377183265896,1.488241688983857
1780996551230949400,0.478949462890625,1.3438509928253353,0.5675891369122309,0.41059233187425276,-0.1723510885790232,0.6098721242855291,0.370556917067042,1.4884230872209632
1780996551241011500,0.489011474609375,1.3427928937400273,0.56768643016258,0.41043158900463556,-0.1716267144955318,0.6099098733797792,0.37052388876359776,1.4886091461160778
1780996551251072500,0.499072509765625,1.3414310039005808,0.5677820989190353,0.41025060535226515,-0.17069355966992827,0.6099853766923692,0.3704536430795322,1.4887393828872064
1780996551261133300,0.50913330078125,1.3400317920538183,0.5678487029066555,0.41009747733511653,-0.1696879192475699,0.6100733563628487,0.3703761353642648,1.4887900067213466
1780996551271195400,0.5191953125,1.338904620561182,0.5678772190395011,0.4100032164093662,-0.16880766986612505,0.6101416722505898,0.3703243804645548,1.4887914789165941
1780996551281256400,0.52925634765625,1.3388679586146544,0.5679098389866718,0.40996277888201804,-0.16887338242319655,0.6101495982688883,0.3703059061596999,1.4888367900528476
1780996551291317500,0.5393173828125,1.3398157329130091,0.5679564177859345,0.4099631471108147,-0.16977930082332265,0.6100896974743959,0.37033267405050746,1.488971488216068
1780996551301379300,0.54937939453125,1.3412957370739196,0.5680268948589037,0.4099716993478474,-0.17113310261163794,0.6099762189445981,0.37040211224586456,1.4892208064819275
1780996551311440400,0.5594404296875,1.3423062683765834,0.568106115706225,0.4099475002640006,-0.17208431184691927,0.6098797969278658,0.3704660322348688,1.489485955924987
1780996551321501400,0.56950146484375,1.3425142889082038,0.5681639077720113,0.40990192163894623,-0.17232182051292314,0.6098373968573559,0.37049752151198156,1.4896629058683046
1780996551331563500,0.5795634765625,1.3421697953913334,0.5681727245237618,0.4098682724907531,-0.17209848826275662,0.609875484023989,0.3704586741872366,1.489629046615811
1780996551341624600,0.58962451171875,1.3415575039833594,0.568145957297928,0.409843563549935,-0.17172185750246508,0.6099883861850611,0.37034109896852907,1.489394528488947
1780996551351685400,0.599685302734375,1.3410004858265516,0.5680877462094168,0.4098456168538426,-0.17142394750637277,0.6101390985942945,0.3701799480689121,1.4890220808549532
1780996551361747500,0.60974755859375,1.3406228364191854,0.568024942567533,0.40986576171239164,-0.1712360224164024,0.6102675866748252,0.37004224161882177,1.4886722420698446
1780996551371808300,0.619808349609375,1.3407053090848289,0.5679448725539902,0.40994001880669784,-0.17130567867704546,0.6103354352020152,0.3699709475093027,1.4883782968122539
1780996551381869300,0.629869384765625,1.3409812084370587,0.5678293792491381,0.4100771732087286,-0.17133593815639298,0.610348572206372,0.36997449951130507,1.4881156019024244
1780996551391931400,0.639931396484375,1.3417902926647396,0.5677025666301629,0.4102548851379401,-0.1718033863219273,0.6103358244665661,0.369993223879968,1.4878446645603305
1780996551401992400,0.649992431640625,1.343197813503868,0.5675937180570547,0.41043501211524075,-0.17292168363703894,0.6103245945066141,0.3699789285104478,1.4875547934137867
1780996551412053200,0.66005322265625,1.3449496585026794,0.567496314043817,0.4106099175460091,-0.17447096021456918,0.6103344414968525,0.36991797651596436,1.4872144920338215
1780996551422115300,0.670115234375,1.3468032993062387,0.5673821504444212,0.4107975863528085,-0.17618446188751877,0.6103825122868276,0.3698053875377154,1.486755003764864
1780996551432176400,0.68017626953125,1.3485619246578235,0.5672656653790984,0.4109759809730703,-0.17788295577541144,0.6104626702855273,0.3696535823279695,1.4862313529587183
1780996551442237400,0.690237548828125,1.3503455408731166,0.5671880208592706,0.4111121403305392,-0.17970214164567117,0.6105427105095645,0.3694890606491273,1.4857754318492924
1780996551452299300,0.70029931640625,1.3519432986268634,0.5671469918656437,0.41120415549709227,-0.1813842995040507,0.6106077940960083,0.3693419796563859,1.4854318012695584
1780996551462360300,0.7103603515625,1.3532061049624144,0.5671365408413054,0.4112581462733724,-0.18270856245570932,0.6106377041704785,0.36924850283494376,1.4852462098330521
1780996551472421400,0.72042138671875,1.353974509982494,0.567133408232227,0.41129575554187997,-0.1834393690850775,0.6106252337987256,0.3692321008882483,1.4852030555824502
1780996551482483500,0.7304833984375,1.3546427284651,0.5671219886542287,0.41134901244037125,-0.18394747057814456,0.6105750057039389,0.36927341969997174,1.4852311824604563
1780996551492544500,0.74054443359375,1.3559605874504574,0.5671045575666953,0.4114413165573224,-0.18503043635295652,0.6105015153066901,0.36931901736137773,1.4852435046282255
1780996551502605300,0.750605224609375,1.3573523064021573,0.5670723593208976,0.4115451091997384,-0.1862368863344297,0.6104586630119229,0.369323479217691,1.4851548753025758
1780996551512667400,0.76066748046875,1.3590602747925484,0.5670369851650785,0.4116609751615591,-0.18779748327226825,0.6104321116760435,0.36929238837359485,1.4849993657982994
1780996551522728400,0.770728515625,1.3610894334648378,0.5670245469774408,0.41175949408890633,-0.1897797353248004,0.610422207379919,0.36921813344381715,1.484826791114408
1780996551532789500,0.78078955078125,1.363078184960603,0.5670314694327035,0.41183334342232725,-0.1917833663080944,0.6104168837238737,0.36913375069532656,1.484680679063905
1780996551542851300,0.790851318359375,1.3650110656891723,0.5670745942826726,0.4118645291555611,-0.19380954615024604,0.6104087736522431,0.3690461969341118,1.4846150491881223
1780996551552912400,0.800912353515625,1.3661608934639944,0.5671648301819764,0.41180451929570433,-0.19522088128832563,0.6104219802530799,0.3689527144811589,1.4846598637189714
1780996551562973400,0.810973388671875,1.3663353767127047,0.5672382585858879,0.4117248860753487,-0.19560258822360865,0.6104320581828027,0.36891203407514217,1.4847624207584604
1780996551573035500,0.821035400390625,1.3664777143712619,0.5672984061203267,0.4116728985015617,-0.19577582365151175,0.6103889481325683,0.3689489275448886,1.4849550980137722
1780996551583096600,0.8310966796875,1.3663759051054842,0.5673528299850243,0.41162910969202204,-0.19556902699520914,0.610301267105744,0.369059208191711,1.485252162043005
1780996551593157400,0.841157470703125,1.3660114657373252,0.5673867437994147,0.4116074939649383,-0.19495337147096037,0.6101779641556645,0.3692349415674683,1.4856061910375655
1780996551603219500,0.851219482421875,1.3655793942928347,0.5674026126909693,0.41160566677917027,-0.19420791153637404,0.6100480611132816,0.36942713409967054,1.4859455392306289
1780996551613280300,0.8612802734375,1.3653043803108724,0.567412936177938,0.41161257294967485,-0.19364729877180317,0.6099336309884384,0.3695926085627868,1.4862299445743723
1780996551623341300,0.87134130859375,1.3653812296471253,0.5674260720746107,0.4116212027944548,-0.19354284249091896,0.60985420823162,0.36969385444833525,1.486415073141133
1780996551633402400,0.88140234375,1.3655188219546095,0.5674248501325952,0.4116340953431574,-0.19361597228549932,0.6098309902607418,0.36971963419702286,1.4864496896090993
1780996551643464400,0.89146435546875,1.3656269512172183,0.5673891518325395,0.4116731992591183,-0.1936997442367972,0.6098545497939315,0.3696921811032944,1.4863252249855012
1780996551653525200,0.901525146484375,1.3663005029892026,0.5673592741604621,0.411722453097866,-0.19442776769674008,0.6099002695254164,0.3696076794057724,1.486115364488153
1780996551663586300,0.91158642578125,1.3677309835219948,0.5673879170208089,0.4117401694208448,-0.19600681298419445,0.6099260770246914,0.36950119124470293,1.4859928417602293
1780996551673648400,0.9216484375,1.3695143454099494,0.567470626857875,0.4117163914381895,-0.19800437810360266,0.6099274016477191,0.3693985664127056,1.4859966257676087
1780996551683709400,0.93170947265625,1.3711164622136283,0.5675977935521554,0.4116393112585577,-0.1998746524282187,0.6099082742342987,0.36932056486165205,1.4861413557833771
1780996551693770500,0.9417705078125,1.3723626536849647,0.5677248221744498,0.4115535814181664,-0.20132502189492438,0.6098664525039372,0.3692898919228127,1.486365111162002
1780996551703832300,0.951832275390625,1.3736050080039206,0.5677971253624291,0.4115357747828696,-0.20258037221265174,0.609803905364714,0.36930205225109203,1.4865315198629012
1780996551713893400,0.961893310546875,1.3747941939213246,0.5678260383497106,0.411564012257537,-0.20369613378185994,0.6097482491483152,0.3693180703168322,1.4866039995093039
1780996551723954400,0.971954345703125,1.3758282033093105,0.5678198665844709,0.4116228653045411,-0.20461051986351125,0.609707112467023,0.3693297909097948,1.486590646521962
1780996551734016500,0.9820166015625,1.3769816449082377,0.5677950120473731,0.4117037756039019,-0.2056450959142415,0.6096836248920254,0.369316738011158,1.4864960226059913
1780996551744077600,0.99207763671875,1.3777917502615196,0.5677755996798949,0.41176014666686245,-0.20639869358150043,0.60967825234927,0.3692924917405306,1.4863998623931676
1780996551754138400,1.002138427734375,1.3780045417544318,0.5677795611431263,0.4117569344235317,-0.20670133541987512,0.6097073632630018,0.3692418515697983,1.4863264888884757
1780996551764200400,1.012200439453125,1.3772925672840246,0.5677556620076923,0.41174276389306724,-0.2060695140054158,0.6097603945504552,0.36920691296446684,1.486229809133593
1780996551774261500,1.022261474609375,1.3760853913844964,0.5676873061638109,0.4117590568734799,-0.2048405637375488,0.6098169160162336,0.3692006080621665,1.4860837269441272
1780996551784322600,1.032322509765625,1.374943753998833,0.567589959214396,0.4118167449824378,-0.20354860502278777,0.6098515169618383,0.3692287743090609,1.4859225103115945
1780996551794384400,1.04238427734375,1.374459942292191,0.5674946409015366,0.4119077089040459,-0.2028258049914884,0.6098491781055337,0.36927737812738376,1.4857845924533075
1780996551804445400,1.052445556640625,1.374840144333192,0.567396093891257,0.41205103736126586,-0.20281250761219546,0.6097919927819688,0.36936348146857406,1.4856871650478203
1780996551814506200,1.06250634765625,1.375767790709097,0.5672787278968779,0.41224886047657633,-0.2031904959683444,0.6096919878148449,0.36948798756229023,1.4855953765861265
1780996551824568600,1.072568603515625,1.377077694325054,0.5671584392339599,0.4124685573336814,-0.20391282864499677,0.6095798147954488,0.3696124729632927,1.485491154525614
1780996551834629400,1.08262939453125,1.3786619227903532,0.5670606678395432,0.41266509457292766,-0.20505753623916556,0.6095015701680384,0.3696720865434437,1.4853334191963237
1780996551844690400,1.0926904296875,1.3799068428082415,0.5669596157443302,0.4128382868594079,-0.20599984204044489,0.6094782586864157,0.3696722589878413,1.4850827860292557
1780996551854752300,1.102752197265625,1.3810559401011948,0.5668376737483625,0.41302288410458154,-0.20689488802838213,0.6094919704738203,0.3696305671695797,1.4847207853214055
1780996551864813300,1.112813232421875,1.3826306382036655,0.5667288479936112,0.4132066910956141,-0.20829094724900726,0.6095201473644004,0.36954540688688015,1.4843121211040553
1780996551874874400,1.122874267578125,1.3842403160241552,0.566644190014844,0.4133596111936788,-0.2098347462216281,0.6095688880020785,0.3694238983746355,1.4839032987537817
1780996551884936400,1.1329365234375,1.3860426241121868,0.5666077436883564,0.41346570601171884,-0.21168565016147842,0.6096160767165081,0.36928326067627676,1.4835712893443238
1780996551894997200,1.142997314453125,1.3876182012312908,0.5665771411756472,0.41355379132826436,-0.21334919348775583,0.6096727204423735,0.3691380121306169,1.4832481194672567
1780996551905058300,1.153058349609375,1.3882128880445423,0.5665185024875573,0.4136253264114073,-0.21405013047055294,0.6097638166158951,0.3689974524962895,1.482885736284458
1780996551915120400,1.163120361328125,1.387742584495317,0.5664299675276611,0.41367873478646267,-0.21369815623383617,0.609887873803001,0.3688682702669738,1.4824891658075487
1780996551925181400,1.173181396484375,1.3865238130096842,0.5663078021714247,0.41373307026273054,-0.21257885159848025,0.6100370075338433,0.3687481547137362,1.482043430478426
1780996551935242500,1.183242431640625,1.3851494555157575,0.5661623177798774,0.4138096420961253,-0.21121800290920922,0.6101756898238758,0.36865607868005856,1.4815910331486501
1780996551945304300,1.19330419921875,1.3839096667812567,0.5659927868321506,0.41393179694804394,-0.20978873785314506,0.6102615131398539,0.3686374793409649,1.4811982576835514
1780996551955365400,1.203365478515625,1.3829168319554819,0.5658173681590251,0.414092086302531,-0.20835754434421683,0.6102587954190458,0.3687311378260514,1.48095902973958
1780996551965426400,1.213426513671875,1.3825127859504782,0.5656290230005195,0.41431279533529414,-0.20725515518124865,0.6101708009731097,0.3689179610179279,1.4808270221101172
1780996551975488500,1.223488525390625,1.3827320854692653,0.5654656283540642,0.41454360627288456,-0.2067058153293164,0.6100317794631533,0.36913885999893403,1.480791681167528
1780996551985549600,1.233549560546875,1.3836720980931383,0.5653565487089929,0.4147435469378484,-0.20700245241575135,0.6098895821365725,0.3693164809199444,1.480803669972468
1780996551995610400,1.2436103515625,1.3850704474984465,0.5652654191015664,0.4149379086342908,-0.2078579144770233,0.6097660886464475,0.3694412969380244,1.4807633163062053
1780996552005672400,1.25367236328125,1.3862472931703347,0.5651830075353343,0.41510499412958857,-0.20859859280614168,0.6096749511599995,0.36952988405884674,1.4806908318466316
1780996552015733500,1.2637333984375,1.3870860305686692,0.5650948974045101,0.41526223768855763,-0.209004535451846,0.6095916457126103,0.3696254490528213,1.4806241044336417
1780996552025794600,1.273794677734375,1.3881777208349935,0.5649762103680187,0.4154732585202345,-0.2095034783866736,0.6094756282545245,0.3697610632953324,1.4805451834983272
1780996552035856400,1.2838564453125,1.38888141013385,0.5648311409328403,0.4156950005961661,-0.20957975402267295,0.6093717281170297,0.36990489104459795,1.4804271569549456
1780996552045917400,1.29391748046875,1.3887682255574998,0.5646474519714378,0.41590472070548223,-0.20898386543931077,0.609357579298557,0.36997291891275247,1.4801162236523475
1780996552055978200,1.303978271484375,1.3881314274110326,0.5644261325982807,0.41611140050664663,-0.2080394221836186,0.6094427418380599,0.36993774173886024,1.4795664829464084
1780996552066040600,1.31404052734375,1.3872115507970109,0.5641654518928457,0.4163276122876512,-0.2069725618044848,0.609624468167702,0.369792814156122,1.478764349481946
1780996552076101400,1.324101318359375,1.3863100499558842,0.5638844305275764,0.41655450989840354,-0.20601942708934107,0.609858814577879,0.36957930864492194,1.4778073142229584
1780996552086162400,1.334162353515625,1.3856178247363893,0.5635864203877872,0.41681665982057425,-0.20514877997977654,0.6100610958769689,0.3694044708278267,1.4768700985716698
1780996552096223200,1.34422314453125,1.3858794514665913,0.5633243649387124,0.41710450184976766,-0.20504485321070998,0.610159026466369,0.36931752255625167,1.4761342963127801
1780996552106285300,1.354285400390625,1.3870866801323214,0.5631416239633174,0.4173693552098074,-0.20580048153618932,0.6101516619128081,0.3693091752609116,1.475684302594863
1780996552116346400,1.364346435546875,1.3885603487796059,0.5630477434650116,0.41755269237922416,-0.20695144114552477,0.6101120366145392,0.3693105739092859,1.475446621947269
1780996552126407400,1.374407470703125,1.3900526322897813,0.563034896445218,0.41763886524903016,-0.20838203495176472,0.6100966985215627,0.3692580402223979,1.4753082935333077
1780996552136469200,1.38446923828125,1.3914056540072497,0.5630856975746251,0.4176361545823494,-0.2099412811461326,0.6101241204713826,0.3691382355011206,1.475211823022941
1780996552146530300,1.3945302734375,1.3925425654920525,0.5631826201838338,0.41756707890144235,-0.21143785014493452,0.6101677949062512,0.3689962115440312,1.4751893715339832
1780996552156591400,1.40459130859375,1.3932545009858237,0.5633122010895336,0.4174415585599774,-0.21257631997004647,0.6102094483570415,0.3688719124356036,1.475280044746939
1780996552166653400,1.4146533203125,1.393852631168195,0.5634717343981135,0.41728488767084815,-0.21357355688422067,0.610213221362893,0.3687991731509982,1.4755179428726837
1780996552176714500,1.424714599609375,1.3941849982109995,0.5636056991326485,0.41715595197043587,-0.21411409003224038,0.6101700660817925,0.368811773984669,1.4758365426949633
1780996552186775600,1.434775634765625,1.3945795938248586,0.563703758032341,0.4170836423414288,-0.21448122097053593,0.6100711857318825,0.36890719391049354,1.4762005233182869
1780996552196838000,1.444837890625,1.3943137408808994,0.5637350812257831,0.41705842209379074,-0.21401834088637897,0.6099706873165341,0.3690539277930746,1.476504808803197
1780996552206899000,1.45489892578125,1.3930580960295291,0.5636806510575714,0.41708256072626315,-0.21240666458380805,0.6098904937154471,0.36924227667131054,1.4766974835127473
1780996552216960000,1.4649599609375,1.3913757540766114,0.5635634101680475,0.41715254467472973,-0.21029822243696708,0.6098417147873574,0.3694228031478306,1.4767433436891308
1780996552227021800,1.475021728515625,1.3895196491422661,0.5634177965575758,0.4172354391833972,-0.20808385915964941,0.6098436207046127,0.36954814386313567,1.4766410141030475
1780996552237083000,1.485082763671875,1.3882584143082972,0.5633106387570775,0.41729016577406275,-0.2066856442358516,0.6098912785064453,0.3695708896607295,1.4764542598899355
1780996552247144000,1.49514404296875,1.387283741512697,0.5632462750659655,0.4172991705139178,-0.20578725500103812,0.6099795120098073,0.36951316833894243,1.4762354768778247
1780996552257206000,1.5052060546875,1.3862637084762481,0.5632254157220858,0.4172479139837526,-0.20504284135976172,0.6101032699182106,0.36939859588314455,1.47602885477052
1780996552267267000,1.51526708984375,1.385030081229454,0.563221689430849,0.41716442568793755,-0.2041581704700805,0.6102389346241303,0.36927435292645017,1.47584864501099
1780996552277328100,1.525328125,1.3836516509139558,0.563215875261414,0.41707622007562645,-0.2031255267541254,0.6103760320190128,0.36915629815327805,1.475677025902226
1780996552287390000,1.535389892578125,1.382240962133383,0.563204668662288,0.41699716633293443,-0.20199403221919074,0.6104935143991301,0.3690685487939133,1.4755413398639203
1780996552297451000,1.545450927734375,1.3806125193779732,0.5631618081533316,0.4169500066896405,-0.20050282882211087,0.6105862773247754,0.36903356352646105,1.4754169814713676
1780996552307512000,1.555511962890625,1.378700108150277,0.5630743581634289,0.4169470600897133,-0.19854219745762194,0.6106520620999012,0.3690617282862472,1.4752973893656252
1780996552317574100,1.56557421875,1.3767742693052551,0.5629512118009169,0.41699161308297467,-0.19639660238996412,0.6106855539248803,0.36914384610023104,1.4751787456059469
1780996552327635000,1.575635009765625,1.3746349892816305,0.5627960542107594,0.4170634771367845,-0.1939486776110074,0.6107149618778587,0.3692505061343971,1.4750282510362185
1780996552337695700,1.58569580078125,1.3726802318757045,0.5626496672501375,0.4171328583348816,-0.1917133063516769,0.6107464919897881,0.3693430086861149,1.4748724420853379
1780996552347758000,1.595758056640625,1.3709185207943992,0.562546120308524,0.41715568403507414,-0.18984692054759905,0.6108045523965974,0.36937890104111487,1.4747227089693309
1780996552357819000,1.60581884765625,1.3697682808637248,0.5625111166918466,0.41712714364706,-0.18877748441496012,0.6108686904010922,0.36935835651301957,1.4746307250462403
1780996552367880000,1.6158798828125,1.3689558650801488,0.5625271231917333,0.4170592477408887,-0.18814042385231997,0.6109213860432932,0.36932344597014405,1.4746262033193258
1780996552377941800,1.625941650390625,1.368566014948319,0.5625768979505947,0.4169825205689294,-0.18790128759566568,0.6109341566246513,0.369313271029249,1.4747306731519445
1780996552388002800,1.6360029296875,1.368970583612994,0.5626685499513059,0.4169092974065728,-0.18840511250886843,0.6108879207751216,0.36933275346230177,1.4749615217292054
1780996552398063900,1.64606396484375,1.3699165703143354,0.5627987583061344,0.41682690982298853,-0.18943762299002573,0.6108015929474655,0.36937026673755524,1.4752999990137332
1780996552408126000,1.6561259765625,1.3706759957855112,0.5629325651038096,0.4167283667480667,-0.19032803045130825,0.610728826141207,0.3693979520596007,1.475634190164778
1780996552418187000,1.66618701171875,1.3712340860932606,0.5630388811953955,0.4166429968779038,-0.19104391931788287,0.6106901512453095,0.36939588852936456,1.475860933543817
1780996552428247800,1.676247802734375,1.3716235175353968,0.5631258456002483,0.41656286957045613,-0.19163767493184822,0.6106873048866058,0.36935843886603326,1.4759940875233306
1780996552438308900,1.686308837890625,1.3719416135300586,0.563216934912371,0.4164668682777227,-0.19225471200130886,0.6107162595300609,0.3692800535134101,1.476075064959336
1780996552448371000,1.696370849609375,1.3722712261260799,0.563309884231051,0.41637222383575867,-0.19285642395396507,0.6107331138219259,0.3692170927523368,1.4761828539504367
1780996552458432000,1.706431884765625,1.372643540300435,0.5634062877460819,0.41628403111628337,-0.19341724330103083,0.6107158417389198,0.3691980166808962,1.4763659898645003
1780996552468493000,1.7164931640625,1.3731869687346656,0.5635134553107481,0.4162012681076289,-0.1940665775909975,0.6106579806174788,0.36922352227767213,1.4766400723927369
1780996552478555000,1.726554931640625,1.3739485285099653,0.563604635765907,0.4161527347109058,-0.19482628262774546,0.6105733435195753,0.36927886087397455,1.476918897953057
1780996552488616000,1.736615966796875,1.3744986445096352,0.5636643984810544,0.416126266328993,-0.19533971394948565,0.6105049830854922,0.3693305319537213,1.477125754132968
1780996552498677000,1.746677001953125,1.3746450243906363,0.5637116143432006,0.4160911673852168,-0.19546997675563577,0.6104566358589134,0.3693780280542519,1.4773049241415819
1780996552508739000,1.756739013671875,1.374773968639923,0.5638001009180434,0.41600228235266085,-0.19575092743845393,0.6104329482314063,0.36938205562985266,1.4775087857460587
1780996552518800100,1.766800048828125,1.375091320944474,0.5639531618740619,0.41584699718861945,-0.1963903287303146,0.6104144195518613,0.3693538373603164,1.4778074862014094
1780996552528861000,1.77686083984375,1.3754161165465537,0.5641399283890963,0.4156567140762577,-0.19708290192534966,0.6103830307837174,0.36933481367938403,1.478198337457236
1780996552538923000,1.786923095703125,1.375745689952611,0.564358807864368,0.4154381780462479,-0.1977669470602496,0.610317766150436,0.36935426629946555,1.4787218671068034
1780996552548984000,1.796984130859375,1.3764678678163544,0.5645920489996472,0.415233001623431,-0.19873904031009257,0.6101993222024427,0.36942415755516167,1.4793486559571971
1780996552559044900,1.807044921875,1.3771671002731045,0.5647837553048969,0.4150788746216269,-0.19952980243364385,0.610059544385625,0.36953517319311013,1.4799457983113575
1780996552569107000,1.81710693359375,1.3781876180068742,0.564933779436114,0.4149864436157945,-0.2005343566845653,0.6099163980371918,0.36964590824567417,1.4804421038631084
1780996552579167700,1.827167724609375,1.379280947056527,0.5650559475973289,0.41492613628311303,-0.20157101373323172,0.6097827024315988,0.3697473159035485,1.4808586865489841
1780996552589228800,1.837228759765625,1.3803026562064553,0.5651562352970017,0.4148821080335819,-0.20254023148483402,0.6096707533402145,0.36982806073103003,1.4811956740772794
